Id,Genus
NC_004218.1,Seadornavirus
NC_004219.1,Seadornavirus
NC_004220.1,Seadornavirus
NC_004221.1,Seadornavirus
NC_002468.1,Robigovirus
NC_002358.1,Furovirus
NC_003690.1,Flavivirus
NC_002324.1,Tenuivirus
NC_002325.1,Tenuivirus
NC_002326.1,Tenuivirus
NC_002327.1,Tenuivirus
NC_002328.1,Tenuivirus
NC_002728.1,Henipavirus
NC_003784.1,Triatovirus
NC_003691.1,Alphanodavirus
NC_003692.1,Alphanodavirus
NC_002306.3,Alphacoronavirus
NC_003725.1,Pomovirus
NC_002251.1,Cytorhabdovirus
NC_004014.1,Furovirus
NC_004015.1,Furovirus
NC_002201.1,Equispumavirus
NC_002198.2,Polerovirus
NC_002199.1,Narmovirus
NC_002200.1,Orthorubulavirus
NC_003299.1,Cystovirus
NC_003300.1,Cystovirus
NC_003301.1,Cystovirus
NC_003836.1,Cucumovirus
NC_003724.1,Pomovirus
NC_003790.1,Avastrovirus
NC_002187.1,Betacarmovirus
NC_003608.1,Betacarmovirus
NC_003802.1,Betapartitivirus
NC_003874.1,Zybavirus
NC_004010.1,Potyvirus
NC_003787.1,Cheravirus
NC_003788.1,Cheravirus
NC_003873.1,Trichomonasvirus
NC_002164.1,Unknown_genus
NC_002161.1,Respirovirus
NC_003908.1,Alphavirus
NC_002160.2,Luteovirus
NC_001278.1,Unknown_genus
NC_003801.1,Betapartitivirus
NC_001265.2,Alphacarmovirus
NC_000960.1,Hypovirus
NC_002588.1,Tymovirus
NC_003378.1,Solendovirus
NC_002205.1,Betainfluenzavirus
NC_002206.1,Betainfluenzavirus
NC_000947.1,Potyvirus
NC_000943.1,Flavivirus
NC_000940.1,Sapovirus
NC_000939.2,Aureusvirus
NC_003678.1,Pestivirus
NC_003723.1,Pomovirus
NC_002330.1,Furovirus
NC_002357.1,Furovirus
NC_001655.1,Hepacivirus
NC_003783.1,Triatovirus
NC_000903.1,Novirhabdovirus
NC_002351.1,Furovirus
NC_003464.1,Ilarvirus
NC_003465.1,Ilarvirus
NC_003243.1,Lyssavirus
NC_003805.1,Tobravirus
NC_000874.1,Polerovirus
NC_003224.1,Potyvirus
NC_000858.1,Deltaretrovirus
NC_000855.1,Novirhabdovirus
NC_004052.1,Mitovirus
NC_004053.1,Mitovirus
NC_004054.1,Mitovirus
NC_002356.1,Furovirus
NC_002359.1,Furovirus
NC_003785.2,Sadwavirus
NC_003786.2,Sadwavirus
NC_003985.1,Teschovirus
NC_002066.1,Iflavirus
NC_002549.1,Ebolavirus
NC_003900.1,Alphavirus
NC_002990.1,Bymovirus
NC_002991.1,Bymovirus
NC_003496.1,Comovirus
NC_003502.1,Nepovirus
NC_004051.1,Narnavirus
NC_003883.1,Betapartitivirus
NC_003884.1,Betapartitivirus
NC_004050.1,Narnavirus
NC_001989.1,Orthopneumovirus
NC_001990.1,Betatetravirus
NC_001498.1,Morbillivirus
NC_003990.1,Tremovirus
NC_001977.1,Tymovirus
NC_004200.1,Seadornavirus
NC_004201.1,Seadornavirus
NC_004202.1,Seadornavirus
NC_004203.1,Seadornavirus
NC_004204.1,Seadornavirus
NC_004205.1,Seadornavirus
NC_004206.1,Seadornavirus
NC_004207.1,Seadornavirus
NC_004208.1,Seadornavirus
NC_004209.1,Seadornavirus
NC_004198.1,Seadornavirus
NC_004199.1,Seadornavirus
NC_001963.1,Victorivirus
NC_001964.1,Victorivirus
NC_001961.1,Unknown_genus
NC_004049.1,Mitovirus
NC_003771.1,Oryzavirus
NC_001946.1,Robigovirus
NC_001948.1,Foveavirus
NC_003510.1,Pomovirus
NC_003511.1,Pomovirus
NC_003512.1,Pomovirus
NC_001796.2,Respirovirus
NC_003782.1,Triatovirus
NC_001940.1,Gammaretrovirus
NC_002323.1,Tenuivirus
NC_003634.1,Tymovirus
NC_001921.1,Morbillivirus
NC_001918.1,Kobuvirus
NC_001906.3,Henipavirus
NC_003381.1,Badnavirus
NC_003679.1,Pestivirus
NC_004060.2,Sobemovirus
NC_003377.1,Potyvirus
NC_001815.1,Deltaretrovirus
NC_001890.1,Allolevivirus
NC_001886.1,Tritimovirus
NC_003781.1,Iflavirus
NC_004297.1,Mammarenavirus
NC_003746.1,Nucleorhabdovirus
NC_003536.1,Potyvirus
NC_003749.1,Oryzavirus
NC_003750.1,Oryzavirus
NC_003751.1,Oryzavirus
NC_003752.1,Oryzavirus
NC_001874.1,Cripavirus
NC_003375.1,Allexivirus
NC_003376.1,Allexivirus
NC_003808.1,Ilarvirus
NC_003809.1,Ilarvirus
NC_003810.1,Ilarvirus
NC_001802.1,Lentivirus
NC_001403.1,Alpharetrovirus
NC_001407.1,Alpharetrovirus
NC_001414.1,Deltaretrovirus
NC_001436.1,Deltaretrovirus
NC_001450.1,Lentivirus
NC_001499.1,Gammaretrovirus
NC_001501.1,Gammaretrovirus
NC_001502.1,Gammaretrovirus
NC_001503.1,Betaretrovirus
NC_001506.1,Gammaretrovirus
NC_001550.1,Betaretrovirus
NC_001866.1,Alpharetrovirus
NC_001867.1,Epsilonretrovirus
NC_001552.1,Respirovirus
NC_003520.1,Pomovirus
NC_003607.2,Victorivirus
NC_002600.1,Potyvirus
NC_003614.1,Orthotospovirus
NC_002469.1,Mamastrovirus
NC_002470.1,Avastrovirus
NC_003780.1,Unknown_genus
NC_004180.1,Coltivirus
NC_003483.1,Bymovirus
NC_001846.1,Betacoronavirus
NC_001781.1,Orthopneumovirus
NC_003871.1,Unknown_genus
NC_001841.1,Potyvirus
NC_001839.2,Petuvirus
NC_001837.1,Pegivirus
NC_001836.1,Velarivirus
NC_001834.1,Cripavirus
NC_001831.1,Bovispumavirus
NC_004168.1,Aquabirnavirus
NC_003779.1,Triatovirus
NC_004102.1,Hepacivirus
NC_003769.1,Oryzavirus
NC_003770.1,Oryzavirus
NC_003487.1,Betanecrovirus
NC_001818.1,Gallantivirus
NC_003626.1,Waikavirus
NC_003570.1,Ilarvirus
NC_001814.1,Rymovirus
NC_001812.1,Potexvirus
NC_001809.1,Flavivirus
NC_003758.1,Oryzavirus
NC_001803.1,Unknown_genus
NC_001800.1,Allexivirus
NC_003844.1,Ilarvirus
NC_002551.1,Vesivirus
NC_003842.1,Ilarvirus
NC_001477.1,Flavivirus
NC_001793.1,Marafivirus
NC_003518.1,Pomovirus
NC_003841.1,Orthotospovirus
NC_001786.1,Alphavirus
NC_002598.1,Panicovirus
NC_003797.1,Ipomovirus
NC_001782.1,Unknown_genus
NC_001780.1,Alphacarmovirus
NC_003843.1,Orthotospovirus
NC_003773.1,Phytoreovirus
NC_003774.1,Phytoreovirus
NC_003772.1,Phytoreovirus
NC_004191.1,Coltivirus
NC_003569.1,Ilarvirus
NC_002615.1,Lagovirus
NC_004177.1,Entomobirnavirus
NC_001648.1,Cavemovirus
NC_001726.1,Umbravirus
NC_003620.1,Orthotospovirus
NC_001725.1,Caulimovirus
NC_003603.1,Umbravirus
NC_001724.1,Unknown_genus
NC_001721.1,Alphanecrovirus
NC_003605.1,Potyvirus
NC_003514.1,Benyvirus
NC_003515.1,Benyvirus
NC_003516.1,Benyvirus
NC_003517.1,Benyvirus
NC_004178.1,Avibirnavirus
NC_004179.1,Avibirnavirus
NC_004190.1,Coltivirus
NC_003983.1,Erbovirus
NC_003519.1,Pomovirus
NC_003492.1,Potyvirus
NC_003761.1,Phytoreovirus
NC_003762.1,Phytoreovirus
NC_003763.1,Phytoreovirus
NC_003764.1,Phytoreovirus
NC_003765.1,Phytoreovirus
NC_003766.1,Phytoreovirus
NC_003767.1,Phytoreovirus
NC_003768.1,Phytoreovirus
NC_001710.1,Pegivirus
NC_003757.1,Oryzavirus
NC_001822.1,Betanecrovirus
NC_003482.1,Bymovirus
NC_003673.1,Oleavirus
NC_003674.1,Oleavirus
NC_001702.1,Gammaretrovirus
NC_003625.1,Orthotospovirus
NC_002803.1,Sprivivirus
NC_003568.1,Ilarvirus
NC_002064.1,Leishmaniavirus
NC_003760.1,Phytoreovirus
NC_001696.2,Sobemovirus
NC_003633.1,Avenavirus
NC_003689.1,Capillovirus
NC_003759.1,Oryzavirus
NC_003501.1,Tritimovirus
NC_001672.1,Flavivirus
NC_003513.1,Benyvirus
NC_003491.1,Polerovirus
NC_003548.1,Ilarvirus
NC_003885.1,Gammapartitivirus
NC_003886.1,Gammapartitivirus
NC_003535.1,Gammacarmovirus
NC_003619.1,Orthotospovirus
NC_001661.1,Closterovirus
NC_002038.1,Cucumovirus
NC_002039.1,Cucumovirus
NC_002040.1,Cucumovirus
NC_001658.1,Potexvirus
NC_003546.1,Ilarvirus
NC_004159.1,Orthonairovirus
NC_001654.1,Lentivirus
NC_003500.3,Tombusvirus
NC_003654.1,Fijivirus
NC_003655.1,Fijivirus
NC_003656.1,Fijivirus
NC_003657.1,Fijivirus
NC_003658.1,Fijivirus
NC_003659.1,Fijivirus
NC_003660.1,Fijivirus
NC_003661.1,Fijivirus
NC_001652.1,Novirhabdovirus
NC_003824.1,Unknown_genus
NC_003632.1,Potexvirus
NC_001642.1,Potexvirus
NC_003617.1,Crinivirus
NC_003618.1,Crinivirus
NC_003653.1,Fijivirus
NC_003470.1,Betapartitivirus
NC_003471.1,Betapartitivirus
NC_004047.1,Potyvirus
NC_001982.1,Omegatetravirus
NC_001981.1,Omegatetravirus
NC_001641.1,Totivirus
NC_003547.1,Ilarvirus
NC_003823.1,Totivirus
NC_001639.1,Gammaarterivirus
NC_003480.1,Ilarvirus
NC_003755.1,Tenuivirus
NC_003672.1,Pecluvirus
NC_001728.1,Tobamovirus
NC_001633.1,Barnavirus
NC_001634.1,Soymovirus
NC_003754.1,Tenuivirus
NC_003811.1,Tobravirus
NC_003840.1,Nepovirus
NC_001628.1,Pepevirus
NC_001364.1,Spumavirus
NC_003462.2,Foveavirus
NC_003602.1,Vitivirus
NC_003604.2,Vitivirus
NC_001615.3,Nucleorhabdovirus
NC_004046.1,Mitovirus
NC_001753.1,Potexvirus
NC_003652.1,Fijivirus
NC_001612.1,Enterovirus
NC_003853.1,Umbravirus
NC_003671.1,Oleavirus
NC_001608.3,Marburgvirus
NC_004146.1,Alphanodavirus
NC_003688.1,Polerovirus
NC_001607.1,Orthobornavirus
NC_003852.1,Tobamovirus
NC_001873.1,Tobamovirus
NC_003601.1,Leishmaniavirus
NC_001943.1,Unknown_genus
NC_003499.1,Carlavirus
NC_003606.1,Potyvirus
NC_001617.1,Enterovirus
NC_003669.1,Tobravirus
NC_001575.2,Sobemovirus
NC_001574.1,Badnavirus
NC_001600.1,Betacarmovirus
NC_001625.2,Sobemovirus
NC_003555.1,Giardiavirus
NC_001542.1,Lyssavirus
NC_001543.1,Lagovirus
NC_001544.1,Alphavirus
NC_001545.2,Rubivirus
NC_001547.1,Alphavirus
NC_001549.1,Lentivirus
NC_001554.1,Tombusvirus
NC_001555.1,Potyvirus
NC_001556.1,Tobamovirus
NC_001557.1,Virtovirus
NC_001560.1,Vesiculovirus
NC_001563.2,Flavivirus
NC_001564.2,Flavivirus
NC_001632.1,Waikavirus
NC_003630.1,Tobamovirus
NC_003631.1,Aumaivirus
NC_003738.1,Comovirus
NC_003745.1,Totivirus
NC_003756.1,Dianthovirus
NC_003821.3,Betacarmovirus
NC_003847.1,Papanivirus
NC_004107.1,Orthohepadnavirus
NC_004292.1,Mammarenavirus
NC_004293.1,Mammarenavirus
NC_001434.1,Orthohepevirus
NC_001461.1,Pestivirus
NC_001463.1,Lentivirus
NC_001469.1,Tombusvirus
NC_001472.1,Enterovirus
NC_001474.2,Flavivirus
NC_001475.2,Flavivirus
NC_001479.1,Cardiovirus
NC_001480.1,Tymovirus
NC_001481.2,Vesivirus
NC_001482.1,Lentivirus
NC_001483.1,Potexvirus
NC_001484.1,Orthohepadnavirus
NC_001486.1,Avihepadnavirus
NC_001488.1,Deltaretrovirus
NC_001489.1,Hepatovirus
NC_001490.1,Enterovirus
NC_001492.1,Hypovirus
NC_001494.1,Betaretrovirus
NC_001495.1,Alfamovirus
NC_001500.1,Gammaretrovirus
NC_001511.1,Lentivirus
NC_001512.1,Alphavirus
NC_001513.1,Tymovirus
NC_001514.1,Betaretrovirus
NC_001517.1,Potyvirus
NC_001722.1,Lentivirus
NC_001885.3,Gammaretrovirus
NC_001915.1,Aquabirnavirus
NC_001916.1,Aquabirnavirus
NC_001959.2,Norovirus
NC_002018.1,Alphainfluenzavirus
NC_002019.1,Alphainfluenzavirus
NC_002020.1,Alphainfluenzavirus
NC_002021.1,Alphainfluenzavirus
NC_002024.2,Alfamovirus
NC_002025.1,Alfamovirus
NC_002063.1,Leishmaniavirus
NC_002204.1,Betainfluenzavirus
NC_002207.1,Betainfluenzavirus
NC_002208.1,Betainfluenzavirus
NC_002209.1,Betainfluenzavirus
NC_002210.1,Betainfluenzavirus
NC_002211.1,Betainfluenzavirus
NC_003469.1,Hordeivirus
NC_003478.1,Hordeivirus
NC_003541.1,Bromovirus
NC_003542.1,Bromovirus
NC_003543.1,Bromovirus
NC_003544.1,Comovirus
NC_003616.1,Orthotospovirus
NC_004158.1,Orthonairovirus
NC_004291.1,Mammarenavirus
NC_004294.1,Mammarenavirus
NC_004296.1,Mammarenavirus
NC_001777.1,Alphanecrovirus
NC_003530.1,Dianthovirus
NC_003687.1,Flavivirus
NC_003806.1,Dianthovirus
NC_001598.1,Closterovirus
NC_001451.1,Gammacoronavirus
NC_001452.1,Lentivirus
NC_002041.1,Furovirus
NC_002042.1,Furovirus
NC_003629.1,Enamovirus
NC_003668.1,Pecluvirus
NC_003795.1,Allexivirus
NC_001449.1,Alphavirus
NC_003545.1,Comovirus
NC_004045.2,Unknown_genus
NC_003849.1,Potexvirus
NC_001749.2,Capillovirus
NC_002050.1,Orthotospovirus
NC_003739.1,Idaeovirus
NC_003807.1,Dianthovirus
NC_003740.1,Idaeovirus
NC_001361.2,Carlavirus
NC_001430.1,Enterovirus
NC_001440.1,Cucumovirus
NC_001441.1,Potexvirus
NC_001445.1,Potyvirus
NC_001671.1,Potyvirus
NC_001746.1,Tymovirus
NC_001748.1,Potexvirus
NC_001801.1,Tobamovirus
NC_001859.1,Enterovirus
NC_001927.1,Orthobunyavirus
NC_002034.1,Cucumovirus
NC_002035.1,Cucumovirus
NC_002051.1,Orthotospovirus
NC_002052.1,Orthotospovirus
NC_002634.1,Potyvirus
NC_003615.1,Nepovirus
NC_003628.1,Sequivirus
NC_003680.1,Luteovirus
NC_003693.1,Nepovirus
NC_003753.1,Tenuivirus
NC_003794.1,Potexvirus
NC_003837.1,Cucumovirus
NC_003838.1,Cucumovirus
NC_003839.2,Nepovirus
NC_001408.1,Alpharetrovirus
NC_001409.1,Trichovirus
NC_001411.2,Alphanodavirus
NC_001413.1,Lentivirus
NC_001417.2,Levivirus
NC_001426.1,Levivirus
NC_001926.1,Orthobunyavirus
NC_003495.1,Comovirus
NC_003714.1,Cystovirus
NC_003715.1,Cystovirus
NC_003716.1,Cystovirus
NC_004006.1,Bromovirus
NC_004007.1,Bromovirus
NC_004008.1,Bromovirus
NC_001402.1,Alpharetrovirus
NC_001618.1,Alpharetrovirus
NC_001785.1,Potyvirus
NC_001344.1,Avihepadnavirus
NC_003624.1,Orthotospovirus
NC_001339.1,Tombusvirus
NC_001747.1,Polerovirus
NC_003741.1,Comovirus
NC_003899.1,Alphavirus
NC_001362.1,Gammaretrovirus
NC_003776.1,Tenuivirus
NC_001925.1,Orthobunyavirus
NC_002532.2,Alphaarterivirus
NC_003443.1,Orthorubulavirus
NC_001914.1,Tungrovirus
NC_003531.1,Dianthovirus
NC_001366.1,Cardiovirus
NC_001343.1,Badnavirus
NC_001616.1,Potyvirus
NC_003623.1,Nepovirus
NC_001368.1,Tobravirus
NC_001739.2,Soymovirus
NC_003532.1,Tombusvirus
NC_003621.1,Nepovirus
NC_003622.1,Nepovirus
NC_004144.1,Alphanodavirus
NC_004145.1,Alphanodavirus
NC_003627.1,Machlomovirus
NC_002036.1,Tobravirus
NC_004301.1,Allolevivirus
NC_004063.1,Tymovirus
NC_003743.1,Polerovirus
NC_003554.1,Caulimovirus
NC_003820.1,Potexvirus
NC_003775.1,Dianthovirus
NC_003498.1,Caulimovirus
NC_003977.2,Orthohepadnavirus
NC_001768.1,Potyvirus
NC_003215.1,Alphavirus
NC_002031.1,Flavivirus
NC_003481.1,Hordeivirus
NC_003694.1,Nepovirus
NC_003670.1,Tobravirus
NC_002026.1,Bromovirus
NC_002027.1,Bromovirus
NC_002037.1,Alphanodavirus
NC_003549.1,Comovirus
NC_003550.1,Comovirus
NC_003845.1,Ilarvirus
NC_001367.1,Tobamovirus
NC_002017.1,Alphainfluenzavirus
NC_002028.2,Bromovirus
NC_001497.2,Caulimovirus
NC_002022.1,Alphainfluenzavirus
NC_002023.1,Alphainfluenzavirus
NC_002058.3,Enterovirus
NC_002016.1,Alphainfluenzavirus
